#K-Path(1/A) Energy-Window(eV)
    0.000000    -51.000000
    0.874121    -51.000000
    0.874121      3.000000
    0.874121    -51.000000
    1.378795    -51.000000
    1.378795      3.000000
    1.378795    -51.000000
    2.388143    -51.000000
    2.388143      3.000000
    0.000000      3.000000
    0.000000    -51.000000
    0.000000      0.000000
    2.388143      0.000000
